split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,transformer,1,FiO2_bounds,1414,609000,2.32183908045977
external_test,transformer,1,O2Sat_bounds,73403,609000,120.5303776683087
external_test,transformer,1,SaO2_bounds,4829,609000,7.929392446633826
external_test,transformer,1,emitted_FiO2_bounds,13130,609000,21.55993431855501
external_test,transformer,1,emitted_O2Sat_bounds,83304,609000,136.78817733990147
external_test,transformer,1,emitted_SaO2_bounds,113189,609000,185.86042692939245
external_test,transformer,1,emitted_pressure_order,80338,609000,131.91789819376027
external_test,transformer,1,pressure_order,74134,609000,121.73070607553366
external_test,transformer,3,FiO2_bounds,2573,609000,4.22495894909688
external_test,transformer,3,O2Sat_bounds,85875,609000,141.00985221674875
external_test,transformer,3,SaO2_bounds,12648,609000,20.76847290640394
external_test,transformer,3,emitted_FiO2_bounds,14623,609000,24.011494252873565
external_test,transformer,3,emitted_O2Sat_bounds,88061,609000,144.59934318555008
external_test,transformer,3,emitted_SaO2_bounds,113985,609000,187.16748768472905
external_test,transformer,3,emitted_pressure_order,107546,609000,176.5944170771757
external_test,transformer,3,pressure_order,103716,609000,170.30541871921181
external_test,transformer,6,FiO2_bounds,3468,609000,5.694581280788177
external_test,transformer,6,O2Sat_bounds,89450,609000,146.88013136288998
external_test,transformer,6,SaO2_bounds,21226,609000,34.85385878489327
external_test,transformer,6,emitted_FiO2_bounds,16354,609000,26.85385878489327
external_test,transformer,6,emitted_O2Sat_bounds,89731,609000,147.3415435139573
external_test,transformer,6,emitted_SaO2_bounds,113931,609000,187.07881773399015
external_test,transformer,6,emitted_pressure_order,123996,609000,203.60591133004925
external_test,transformer,6,pressure_order,121109,609000,198.86535303776682
external_test,transformer,12,FiO2_bounds,4665,609000,7.6600985221674875
external_test,transformer,12,O2Sat_bounds,92730,609000,152.26600985221674
external_test,transformer,12,SaO2_bounds,32405,609000,53.21018062397373
external_test,transformer,12,emitted_FiO2_bounds,17225,609000,28.284072249589492
external_test,transformer,12,emitted_O2Sat_bounds,93128,609000,152.91954022988506
external_test,transformer,12,emitted_SaO2_bounds,110462,609000,181.38259441707717
external_test,transformer,12,emitted_pressure_order,147103,609000,241.54844006568143
external_test,transformer,12,pressure_order,145932,609000,239.6256157635468
external_test,transformer,24,FiO2_bounds,5964,609000,9.793103448275861
external_test,transformer,24,O2Sat_bounds,93904,609000,154.1937602627258
external_test,transformer,24,SaO2_bounds,45427,609000,74.5927750410509
external_test,transformer,24,emitted_FiO2_bounds,16466,609000,27.03776683087028
external_test,transformer,24,emitted_O2Sat_bounds,94820,609000,155.69786535303777
external_test,transformer,24,emitted_SaO2_bounds,104875,609000,172.20853858784892
external_test,transformer,24,emitted_pressure_order,176895,609000,290.4679802955665
external_test,transformer,24,pressure_order,176203,609000,289.3316912972085
