split,model,horizon_hours,variable,targets,brier
external_test,transformer,1,HR,30450,0.07180310584054204
external_test,transformer,1,O2Sat,30450,0.08459270510180243
external_test,transformer,1,Temp,30450,0.20286141790192702
external_test,transformer,1,SBP,30450,0.08464458825748739
external_test,transformer,1,MAP,30450,0.08849935320210574
external_test,transformer,1,DBP,30450,0.09877570163244488
external_test,transformer,1,Resp,30450,0.14477404369313532
external_test,transformer,1,BaseExcess,30450,0.009555856250287669
external_test,transformer,1,HCO3,30450,0.012203591689589772
external_test,transformer,1,FiO2,30450,0.026712638866920973
external_test,transformer,1,pH,30450,0.02643513120453933
external_test,transformer,1,PaCO2,30450,0.026439260561967326
external_test,transformer,1,SaO2,30450,0.020801795102496846
external_test,transformer,1,BUN,30450,0.052075673414177105
external_test,transformer,1,Chloride,30450,0.015649590448695058
external_test,transformer,1,Creatinine,30450,0.050596417366773234
external_test,transformer,1,Glucose,30450,0.18556237393803587
external_test,transformer,1,Magnesium,30450,0.047012491400410195
external_test,transformer,1,Phosphate,30450,0.03041231325890239
external_test,transformer,1,Potassium,30450,0.07349218458573414
external_test,transformer,1,Hct,30450,0.06050912537206766
external_test,transformer,1,Hgb,30450,0.058745370713752285
external_test,transformer,1,WBC,30450,0.051629389786759426
external_test,transformer,1,Platelets,30450,0.05042210127430401
external_test,transformer,3,HR,30450,0.07473609795907056
external_test,transformer,3,O2Sat,30450,0.09071414381803941
external_test,transformer,3,Temp,30450,0.204010733563716
external_test,transformer,3,SBP,30450,0.0860666573576152
external_test,transformer,3,MAP,30450,0.09363853788532452
external_test,transformer,3,DBP,30450,0.11017019157143454
external_test,transformer,3,Resp,30450,0.1559282594439627
external_test,transformer,3,BaseExcess,30450,0.009968273204878243
external_test,transformer,3,HCO3,30450,0.009015646392880206
external_test,transformer,3,FiO2,30450,0.026033156878255272
external_test,transformer,3,pH,30450,0.026348569871756832
external_test,transformer,3,PaCO2,30450,0.0249609822192656
external_test,transformer,3,SaO2,30450,0.019606538054904914
external_test,transformer,3,BUN,30450,0.04624733260797554
external_test,transformer,3,Chloride,30450,0.01227209861495812
external_test,transformer,3,Creatinine,30450,0.0457159033814699
external_test,transformer,3,Glucose,30450,0.18768673814576248
external_test,transformer,3,Magnesium,30450,0.0422510444259115
external_test,transformer,3,Phosphate,30450,0.026166024692234245
external_test,transformer,3,Potassium,30450,0.06684578121173362
external_test,transformer,3,Hct,30450,0.05331045706920044
external_test,transformer,3,Hgb,30450,0.05143750969069736
external_test,transformer,3,WBC,30450,0.04352076509731939
external_test,transformer,3,Platelets,30450,0.04380720767836363
external_test,transformer,6,HR,30450,0.07952351955063824
external_test,transformer,6,O2Sat,30450,0.09619905645232678
external_test,transformer,6,Temp,30450,0.20980358203252156
external_test,transformer,6,SBP,30450,0.09117566693005304
external_test,transformer,6,MAP,30450,0.09635188365021755
external_test,transformer,6,DBP,30450,0.1439314721742483
external_test,transformer,6,Resp,30450,0.16138615132944142
external_test,transformer,6,BaseExcess,30450,0.010438548797506025
external_test,transformer,6,HCO3,30450,0.00691443570459809
external_test,transformer,6,FiO2,30450,0.025944570263814064
external_test,transformer,6,pH,30450,0.025634936524680487
external_test,transformer,6,PaCO2,30450,0.023702872732810198
external_test,transformer,6,SaO2,30450,0.01838939439743904
external_test,transformer,6,BUN,30450,0.04308622039499737
external_test,transformer,6,Chloride,30450,0.010234965265213171
external_test,transformer,6,Creatinine,30450,0.042789460329097286
external_test,transformer,6,Glucose,30450,0.18330676330917184
external_test,transformer,6,Magnesium,30450,0.03943415853728606
external_test,transformer,6,Phosphate,30450,0.02480303432871947
external_test,transformer,6,Potassium,30450,0.063541631547884
external_test,transformer,6,Hct,30450,0.04931481357278495
external_test,transformer,6,Hgb,30450,0.04735684019787167
external_test,transformer,6,WBC,30450,0.03988765304654299
external_test,transformer,6,Platelets,30450,0.041022563405909956
external_test,transformer,12,HR,30450,0.0767572785108939
external_test,transformer,12,O2Sat,30450,0.0956303812874166
external_test,transformer,12,Temp,30450,0.21320703604342706
external_test,transformer,12,SBP,30450,0.09293514268934629
external_test,transformer,12,MAP,30450,0.09405747468444123
external_test,transformer,12,DBP,30450,0.18758285171292685
external_test,transformer,12,Resp,30450,0.15346395159002596
external_test,transformer,12,BaseExcess,30450,0.009981803700499151
external_test,transformer,12,HCO3,30450,0.005995590117666718
external_test,transformer,12,FiO2,30450,0.026373505885475768
external_test,transformer,12,pH,30450,0.02428029180380511
external_test,transformer,12,PaCO2,30450,0.021371095423481146
external_test,transformer,12,SaO2,30450,0.016172501056016177
