split,model,horizon_hours,variable,targets,brier
external_test,grud,1,HR,30450,0.06915673113417352
external_test,grud,1,O2Sat,30450,0.07842609874524897
external_test,grud,1,Temp,30450,0.20347394129717095
external_test,grud,1,SBP,30450,0.07858532045862357
external_test,grud,1,MAP,30450,0.08312929166753108
external_test,grud,1,DBP,30450,0.11214062040075293
external_test,grud,1,Resp,30450,0.15009640438803312
external_test,grud,1,BaseExcess,30450,0.010000537939014889
external_test,grud,1,HCO3,30450,0.012501179835772867
external_test,grud,1,FiO2,30450,0.029356718835572303
external_test,grud,1,pH,30450,0.025760051360466992
external_test,grud,1,PaCO2,30450,0.024872123619605755
external_test,grud,1,SaO2,30450,0.020057768816333296
external_test,grud,1,BUN,30450,0.05270216900726844
external_test,grud,1,Chloride,30450,0.016766101683938054
external_test,grud,1,Creatinine,30450,0.050520661258932405
external_test,grud,1,Glucose,30450,0.19002918804024632
external_test,grud,1,Magnesium,30450,0.04738626814240893
external_test,grud,1,Phosphate,30450,0.030217247146299517
external_test,grud,1,Potassium,30450,0.07350773736565375
external_test,grud,1,Hct,30450,0.05832379600488885
external_test,grud,1,Hgb,30450,0.057158854884662845
external_test,grud,1,WBC,30450,0.050772160830951873
external_test,grud,1,Platelets,30450,0.0500278408162308
external_test,grud,3,HR,30450,0.07146293710213772
external_test,grud,3,O2Sat,30450,0.0831307037436512
external_test,grud,3,Temp,30450,0.20420589271633105
external_test,grud,3,SBP,30450,0.08058945068389128
external_test,grud,3,MAP,30450,0.0879345385820799
external_test,grud,3,DBP,30450,0.14955908513030003
external_test,grud,3,Resp,30450,0.15425945344621128
external_test,grud,3,BaseExcess,30450,0.0087830711112087
external_test,grud,3,HCO3,30450,0.009440350730969205
external_test,grud,3,FiO2,30450,0.028059646602236775
external_test,grud,3,pH,30450,0.024558309223655803
external_test,grud,3,PaCO2,30450,0.023624679926409705
external_test,grud,3,SaO2,30450,0.019221487383745083
external_test,grud,3,BUN,30450,0.046552122023647835
external_test,grud,3,Chloride,30450,0.012967289241125626
external_test,grud,3,Creatinine,30450,0.04574838910465953
external_test,grud,3,Glucose,30450,0.19174375494908424
external_test,grud,3,Magnesium,30450,0.042376527936000545
external_test,grud,3,Phosphate,30450,0.02622681657167393
external_test,grud,3,Potassium,30450,0.06676492429719183
external_test,grud,3,Hct,30450,0.05173184873312956
external_test,grud,3,Hgb,30450,0.05089299632312825
external_test,grud,3,WBC,30450,0.043322290739500266
external_test,grud,3,Platelets,30450,0.043677488095899324
external_test,grud,6,HR,30450,0.07842984688888825
external_test,grud,6,O2Sat,30450,0.09098301573535687
external_test,grud,6,Temp,30450,0.21278250521626965
external_test,grud,6,SBP,30450,0.08730675868408629
external_test,grud,6,MAP,30450,0.09394019072278967
external_test,grud,6,DBP,30450,0.1801617376459839
external_test,grud,6,Resp,30450,0.16290684736420954
external_test,grud,6,BaseExcess,30450,0.008580083632214708
external_test,grud,6,HCO3,30450,0.007833856559543578
external_test,grud,6,FiO2,30450,0.027259248761316433
external_test,grud,6,pH,30450,0.02336598696979298
external_test,grud,6,PaCO2,30450,0.022004797979210594
external_test,grud,6,SaO2,30450,0.017825495514449816
external_test,grud,6,BUN,30450,0.0433161065139011
external_test,grud,6,Chloride,30450,0.011187530328414123
external_test,grud,6,Creatinine,30450,0.04283680878445041
external_test,grud,6,Glucose,30450,0.18714826644935045
external_test,grud,6,Magnesium,30450,0.039642316789560525
external_test,grud,6,Phosphate,30450,0.02482074428808513
external_test,grud,6,Potassium,30450,0.06339339723336482
external_test,grud,6,Hct,30450,0.04833117113129063
external_test,grud,6,Hgb,30450,0.04705412856806284
external_test,grud,6,WBC,30450,0.03988139684564374
external_test,grud,6,Platelets,30450,0.0408688310456687
external_test,grud,12,HR,30450,0.07672389289232702
external_test,grud,12,O2Sat,30450,0.09203847992400623
external_test,grud,12,Temp,30450,0.21741933269845246
external_test,grud,12,SBP,30450,0.08871029546499644
external_test,grud,12,MAP,30450,0.09367132101348664
external_test,grud,12,DBP,30450,0.19161932282455646
external_test,grud,12,Resp,30450,0.15614871838801403
external_test,grud,12,BaseExcess,30450,0.007594206294500573
external_test,grud,12,HCO3,30450,0.006950094995436019
external_test,grud,12,FiO2,30450,0.026848059364140326
external_test,grud,12,pH,30450,0.02162471390000509
external_test,grud,12,PaCO2,30450,0.019581043755724316
external_test,grud,12,SaO2,30450,0.01547734081683977
external_test,grud,12,BUN,30450,0.047350187121182434
external_test,grud,12,Chloride,30450,0.009814152713553072
external_test,grud,12,Creatinine,30450,0.046916409309751585
external_test,grud,12,Glucose,30450,0.18267121913789333
external_test,grud,12,Magnesium,30450,0.0445401528781075
external_test,grud,12,Phosphate,30450,0.027100161138573303
external_test,grud,12,Potassium,30450,0.06514709909194209
external_test,grud,12,Hct,30450,0.05163524126918445
external_test,grud,12,Hgb,30450,0.05034147334387541
external_test,grud,12,WBC,30450,0.044397238693605304
external_test,grud,12,Platelets,30450,0.04511549628524749
external_test,grud,24,HR,30450,0.08345797672880009
external_test,grud,24,O2Sat,30450,0.09991644677074477
external_test,grud,24,Temp,30450,0.22052815933728648
external_test,grud,24,SBP,30450,0.09906664088050329
external_test,grud,24,MAP,30450,0.10371292711087245
external_test,grud,24,DBP,30450,0.1906856156844028
external_test,grud,24,Resp,30450,0.1614802222763768
external_test,grud,24,BaseExcess,30450,0.007257498714259301
external_test,grud,24,HCO3,30450,0.006896135755531698
external_test,grud,24,FiO2,30450,0.02846532190888386
external_test,grud,24,pH,30450,0.02074852379500768
external_test,grud,24,PaCO2,30450,0.01827792856126583
external_test,grud,24,SaO2,30450,0.013927514002228704
external_test,grud,24,BUN,30450,0.047919749674342926
external_test,grud,24,Chloride,30450,0.009863535565475525
external_test,grud,24,Creatinine,30450,0.0472997252110924
external_test,grud,24,Glucose,30450,0.17584491049323372
external_test,grud,24,Magnesium,30450,0.04518764590798634
external_test,grud,24,Phosphate,30450,0.026167092732779302
external_test,grud,24,Potassium,30450,0.06317082032365556
external_test,grud,24,Hct,30450,0.052271661019971216
external_test,grud,24,Hgb,30450,0.05034320092675917
external_test,grud,24,WBC,30450,0.04564622831119497
external_test,grud,24,Platelets,30450,0.04619756577723034
